channel,message_id,date,text,views,forwards,media_type
tikvahpharma,196275,2026-06-24 08:33:28+00:00,"✅Sinocare blood glucose monitoring  stripof 25  plus Machine
  📦 30box
  ⏰ 05/2027
  💵440

💥Imported Anti-Cancer Medicines

❇️Paclitaxel Inj 300mg (ADPAXIL)
📦90
💵Cash 3250
💵Credit 3300

❇️Gemcitabine Inj 1000mg (AMGICIN)
📦90
💵Cash 1950
💵Credit 2050

❇️Fluorouracil Inj. 500mg (F-CIL)
📦288
💵Cash 250
💵Credit 320
  ==============//////=======     

✅️ ELASTIC CREPE BANDAGE (7.5 CM × 5 M)
📦 480 Rolls  💵 72br
✅️ ELASTIC CREPE BANDAGE (10 CM × 5 M)
📦 360 Rolls  💵 90br
✅️ ELASTIC CREPE BANDAGE (12.5CM ×5 M)
📦 240 Rolls 💵100br

✅ Gauze Roll – 90 cm × 100 yrd
💵1,801.20 Birr
📦20roll

✅Gauze Roll – 90cm × 50 m
📦924.00Birr
📦 20 

✅Gauze Bandage –12.5cm ×5 m
💵224.40Birr
📦100

✅ Gauze Bandage –10cm × 5 m
💵 220.80Birr
📦100

✅ Gauze Bandage – 7.5cm× 5 m
💵 218.40Birr
📦100

✅ Gauze Bandage – 5cm × 5 m
💵94.80 Birr
📦 100

✅ Gauze Swabs –10cm ×10cm (8 Ply)
💰 Price: 266.40 Birr/Packet
Carton #100

✅ Lap Sponge – 40 cm × 45 cm (16 Ply)
💰 Price: 772.80 Birr/Packet

👇Vicryl (Absorbable Sutures)
✅️ 0 Round  💵1100
✅️ 0 Cutting  💵1400
✅️ 1 Cutting   💵1250
✅️ 2 Cutting   💵1300 
✅️ 2 Round      💵1150
✅️ 2/0 Round   💵990
✅️ 3/0 Round    💵1100
✅️ 3/0 Cutting   💵1150
✅️ 4/0 Round     💵1100
✅️ 4/0 Cutting   💵1150
✅️ 5/0 Round    💵1300
✅️ 5/0 Cutting   💵1300
✅️ 6/0 Round    💵1400
✅️ 6/0 Cutting  💵1500
👇Prolene (Non-Absorbable Sutures
✅️ 2/0 double arm   💵4000
✅️ 3/0 single arm     💵3900
✅️ 3/0 double arm  💵4000 
✅️ 4/0 single arm     💵3900 
✅️ 4/0 double arm   💵4000
✅️ 5/0 single arm     💵4200 
✅️ 5/0 double arm   💵4400
✅️ 6/0 single arm     💵4200
✅️ 6/0 double arm   💵4400
✅️ 7/0 double arm   💵5500
👇Nylon Sutures
✅️ 9/0  single arm   💵8000
✅️ 9/0 double arm   💵8200
✅️ 10/0 single arm    💵8000
✅️ 10/0 double arm  💵8200      
📦 all are 50 dozen / carton

✅Colostomy Bag 💵 125
✅Suction Catheter (8FG)💵 48
✅️Catheter 2-Way #10💵120br
✅️Catheter 2-Way #12💵120br
✅️Catheter 2-Way #16💵80br
✅️Catheter 2-Way #18💵75br
✅️Catheter 2-Way #22💵78br
✅️Catheter 3-Way #18💵100br
✅️Catheter 3-Way #20💵123br
✅️Catheter 3-Way #22  💵123br

✅ zinc oxide plaster 12.5 * 5 ( 4 rolls ) 💵230
❇️ETT 3.5       💵200
✅ETT 4.5       💵200
✅Surgical Blade Size 23💵730
✅  Micoscope Slide Non Frosted of 50 pcs 💵170

🚒Free and Fast delivery 
📞contact person
                  Meski 📲0912464540
                              📲0979294941
🔜💬  https://t.me/pharminfotack",306,0,none
tikvahpharma,196274,2026-06-24 08:33:28+00:00,"🏩 MT  PHARMA IMPORT

NEW ARRIVAL 

☑️Ceftra 1g (CEFTIROL)💵75
☑️Pregabalin 75mg tab 3*10💵490
☑️Paracetamol Tab 10x10 💵100
☑️Ondastron syrup 30ml 💵145
☑️CACHMAX(Cefixime tablet 400mg)💵430
☑️Tramadol cap 50mg 10x10💵299
☑️Coartem""Balebandira""💵3,500
☑️Cipro 500mg 10x10 💵380
☑️Amoxiclav 312.5MG 💵300
☑️Amoxa 125mg syrup 💵77
☑️Amoxa 250mg Syrup  💵95
☑️Azithro 15Ml 💵90
☑️Azithro 30Ml 💵190
☑️Cefalexin 125mg Syrup 💵200
☑️Cotrimoxazole syrup 💵80
☑️Amoxa 500mg 10x10 💵480
☑️CLEDEMOX 625MG 2×7💵380
☑️Amoxicillin&clavulanate tab 1000mg 2*7 💵434
☑️Doxy 100mg cap (20*10) 💵628
☑️Zinc Sulfate 20mg tablet 10x10💵290
☑️Cipro + dexa eye drop 5ml💵149
☑️DEXA EYE/ EAR DROP 5ml 💵112 
☑️SriTrang Exama Glove Powdered 💵590
☑️Metoclopramide 10mg TAB💵160
☑️Albenda 400mg 10x10 💵440
☑️Gabapentin 3×10 💵1100
☑️Spironolactone 25mg 10x10💵900
☑️Prednisolon 5mg 10*10 💵220
☑️Spironolactone 25mg 3×10💵348
☑️Sulbutamol puff 💵165
☑️Omeprazole cap 20MG(LOKIT)💵160
☑️Sildenafil 50mg 1*4 💵24
☑️Cefixime syrup 100ml 💵200
☑️Cloxacillin 250 Syrup 💵185
☑️Amoxiclav 156.5mg💵170  5📦>165
☑️Co-Amoxaxlav oral susp 228mg 💵180
☑️Co-Amoxaxlav oral sus 457mg 💵300
☑️Paracetamol syrup 💵40
☑️Metronidazole syrup 💵97
☑️Ibuprofen syrup 💵80
☑️Metoclopramide drop 💵100
☑️Omeprazole inj 40mg 💵88
☑️Diclo inj (Reyoung) 💵620
☑️Hydrocortison inj  💵64
☑️Dexa inj 4mg/1ml 💵14
☑️Water for inj plastic 💵8
☑️Tramadol inj 💵32.50
☑️TAT  1500iu inj 💵400
☑️Caster Oil  💵105
☑️TTC Eye Ointment 1% 💵 28
☑️Gentamycin eye/ear DROPS 💵55 
☑️Cipro eye/ear drop 5ml 💵60
☑️Cipro eye drop 5ml💵45
☑️Cipro eye drop 10ml 💵75
☑️Timolol eye drop 💵150

✅️Vitamin C 1000mg Effervescent tab off 20💵650birr 
✅️Pronucleus M soft gel cap of 30💵2300
✅️Pronucleus F soft gel cap of 30💵2200
✅Vital Cal syrup calcium magnesium Zinc Vitamin D3 Syrup 💵375

✅40% (plastic) 💵22
✅️Metformin 500mg 💵125
✅Erythromycin 250mg 💵440
✅Kcl Tab 10x10 💵96
✅Diazepam 5mg Tab 💵560
✅️Amvasc 10mg 💵120
✅️Amvasc 5mg 💵95
✅Amlodipine 5mg 10x10 💵120
✅Amlodipine 10mg 10x10 💵220
✅Loratidine 10mg tab 💵180
✅️Fulstop tab  💵244
✅️Fulstop plus tab 💵228
✅Ferrous sulphate 325mg 💵360
✅Olanzapin 5mg 💵190
✅Salbutamol 4mg 10x10 💵165
✅Meloxicam 15mg  💵125
✅️ORS Non flavored 💵24
✅Acyclovir 200mg 10x10 💵460
✅Paracetamol Epharm 💵2050
✅️Prednisolone 5mg Epharm 💵4000
✅️Atrova 20mg 3×10 💵144
✅Nexap 40mg  💵155
✅Phenobarbital 100mg 💵885
✅Nifidipine 20mg 💵153
✅Furosemide 40mg tab 💵185
✅Esmoprazol 20mg 10x10💵390
✅X-WORM  💵44
✅Losartan 50mg tab10x10💵270
✅HCT 25mg tab 10x10 💵135
✅Chlopheniramine tab 💵110
✅️Potassium Chloride 600mg Tab 💵82
✅Enalapril 10mg Tab 💵245
✅Carbamazepine 200mg  💵790
✅Folic Acid 5mg  💵200
✅Ferrous with folic tab 💵140

✅Dextro(DEXGLO)💵79 10📦>78br
✅️Chlorpheniramine syrup 💵65
✅Loratidin syrup 💵65
✅Metoclorpromid syrup 💵75
✅Guaifenesine syrup 💵68

✅️Labetalol inj 20ml vial💵490
✅Hydralazine 20mg inj 💵150
✅Diazepam BP 10mg inj💵180
✅Lidocaine inj 20ml 💵85
✅Metoclopramide inj 💵85
✅️Tranexamic acid inj 💵90
✅Benzatin pen.2.4 iu  💵59
✅Oxytocin 10iu/ml inj  💵110
✅Heparin 5000iu inj 💵480
✅Urine bag 2000ml  💵40
 
✅Hydrocortison cream15g 💵82
✅Clotrimazole cream 15gm 💵40
✅Diclofenic Gel 15gm 💵50
✅Mometason cream 15gm 💵40
✅Clobetasol Cream 15g 💵45
✅Miconazole Cream15g 💵45
✅Nitrofurazon oint 30gm 💵102
✅Nitrofurazone Oint 50gm 💵110
✅Fusidic acid cream 15gm💵110

✅Hpylori Ag strip  off 50 💵3100
✅Urinalysis Reagent Strip of 100💵430
✅HBSAG test strip of 50 💵900
✅️Hpylori ag Cassette of 25💵2000
✅HCV test strip of 50  💵1200
✅EDTA GLASS 💵700 
✅️EDTA plastic 💵750
✅SST TUBE Glass 💵1100 
✅️SST Plastic 💵1200

💉Syringe 3cc 💵600
💉Syringe  5cc 💵610
💉Syringe 10cc  💵790
💉Syring 50cc  💵1400

✅Iv cannula 16G 💵1400
✅️IV cannula 18G 💵1450
✅Iv cannula 20G  💵1450
✅Iv cannula 22G 💵1600

✅Spinal Needle22,23,24,26 💵100br
✅Spinal Needle 25g 💵120br

✅ Malaria Pf/Pv Antigen Device(Off 25)Biotrol
💵 1100 birr

❇️Ns with full iv set 💵350 birr

✅Sinocare strip of 50
📦100
⏰11/2027
💵880birr with free machine and free lancet",406,0,none
tikvahpharma,196273,2026-06-24 07:23:22+00:00,"NEW  JOB. VACCANCY
17/10/2018
JUNIOR PHARMACY  0  -1 YEARS DISPESING LAFTO
INTRNIST  PLACE  MEKSICO
SENIOR  DRUGIIST WZ LICENSE PLACE  H.GAREMENT 
DOCTOR  PLACE  CMC
DENTAL(DDM) PLCE TAFO
PHARMACIST WZ LICENSE WHOLE SALE TECHNICAL MANAGER HAWASSA  40,000ETB
SENIOR DRUGIST WZ LICENSE PLCE DELA
HO  PALCE. DELA
BSC NURES OR SENIOR. C.NURES PLACE WOLEKETE NET 20,000
SENIOR PHARMCHST WZ LICENSE DISPENSING
ALEM BANK
MEGENAGNA
BULEBULA
JEMMO
 GERJI
HAYATE
PAR TIMER
JEMMO (Drugist
ABEME(mesalemeya
SEMET 72
SENIOR DRUGIST  WZ LICENSE PLACE
KOYE 20,000
 SULULETA 20,000
☎0983848760
☎0908299838🙏🙏",454,0,none
tikvahpharma,196271,2026-06-24 06:57:33+00:00,,467,0,photo
tikvahpharma,196270,2026-06-24 06:57:33+00:00,,551,0,photo
tikvahpharma,196269,2026-06-24 06:57:33+00:00,"👉Original
 #Mindray
👉Linear probes
👉For Dp 1100,
            Dp  2200,
            Dp 10,
            Dp 15, 
            Dp 18 
            Dp 50
 DC 30,Consona N6,N7....

👉Available in stock

📞 0937924461/0960656704

#Mindray #meicalequipment # import #MedTech #probes",331,0,photo
tikvahpharma,196268,2026-06-24 06:49:16+00:00,,4011,12,photo
tikvahpharma,196266,2026-06-24 06:31:17+00:00,"**TIKVAH SALES 
****📊**** Product List**
**__(Pharmacological Order)__**

**🏆****Daily Hot Item

****🔥****Dexa inj.=14
****🔥****Prednisolon=200
****🔥****AmoxVlav 1g=440
****🔥****Cipro 500=380
****🔥****Dzire 50mg** of 4=20

🦠** Anti-Infectives**
**Antibiotics**
• Cipro 500 tab
• Amyn 500 Cap
• Amyn Sus 125 mg
• Amyn Sus 250 mg
• Amoxyclav 156.25 Sus
• Amoxyclav 312.5 Sus
• Azitro Sus 15 ml
• Azitro Sus 30 ml
• CACHMAX 400
• Cephalexin Sus 125 mg
• Cephalexin Sus 250 mg
• Cloxacillin Sus (With PK)
• Cloxacillin Sus (Without PK)
• Doxycycline 100 Cap
• Genta Inj
• Injxone 1 g
• Metro Sus
• Moxipil 1 g
• Procaine Penicillin
**Antifungals**
• Clotrimazole Cream
• Miconazole Oral Gel
• **Clotrimazole Vag
100 mg (Clotrisan V6)** 
**Antivirals**
• Aciclovir Cream
• Acyclovir 200 Cap
**Antiprotozoals**
• Tinidazole 500
**Anthelmintics**
• Albezole 400
• X-Worm 500
**Steroids**
• **Prednisolone 5 mg **
**Diagnostics**
• Malaria Pf/Pv Ag Device
**🩺**** Gastrointestinal**
**Anti-Ulcer**
• Corasil Tabs
• Esostar 20
• INNOXIUM Inj
• Nexap 20
• Nexap 40
• Omi Inj
**Antiemetics**
• Babynorm Plazil Drops
• Metoclopramide Drops
• Metoclopramide Inj
• Metoclopramide Syrup
• Metoclopramide Tabs
• Ondansetron Inj
• Stomam Inj
• Stomam Syrup
🤧** Allergy & Respiratory**
**Antihistamines**
• Cetirizine 10
• CPM Syrup
• Dexchlor Tabs
• Diphenhydramine Syrup
• Glorat 10
• Levocetirizine 5
• Loratadine Syrup
**Bronchodilators**
• Salbutamol 4
**Cough & Cold**
• Cofgel Syrup
• Coliza Drops
• Dexglo Syrup
• Guaifenesin Syrup
• Supril Lozenges
💊** Analgesics & Anti-Inflammatories**
**NSAIDs**
• Aspirin 81
• Diclofenac Plus Gel
• Ibuprofen Sus
• Indometacin Sup
• Meloxicam 15
**Analgesics & Antipyretics**
• **Paracetamol 500 mg**
**Steroids**
• Biosone 100
• Dexa Inj
• Hydro Inj 100
• Ino-Dexason
**Opioids**
• Klamadol Inj
• Tramadol Inj
**❤️‍🔥**** Cardiovascular**
**Antihypertensives**
• Adipin 5
• Adipin 10
• Amlodipine 10
• AMVASC 5
• AMVASC 10
• Enalapril 10
**Diuretics**
• Alctone 25
• Furosemide 40
• Furosemide Inj
**Anticoagulants**
• Heparin Inj
**Lipid Lowering Agents**
• Atorvastatin 20
• Atorvastatin 40
**🩸 Endocrine & Hematinics**
**Antidiabetics**
• Formentin 500
• ME-500
• Metformin 500
👍**Vitamins & Hematinics**
• Ferrous Sulfate 325
• Ferus + Folic Acid
• Folic Acid 5
🧠** CNS**
**Antidepressants**
• Fluoxetine 20
**Antipsychotics**
• Olanz 5
**Anticonvulsants**
• Carbamazepine 200
• Phenobarbital 100
**Anxiolytics**
• Diazepam 5
**🧴 Dermatology**
**Topicals**
• Clobetasol Cream
👁** Eye & Ear**
**Ophthalmic Preparations**
• Cipro E/E Drops
💧** Fluids & Electrolytes**
• Dextrose 40%
• Potassium Chloride 600
💉** Injectable & Anesthetics**
• Hyoscine Inj
• Lidocaine Inj
**😍****Pediatric Products**
• MYTIAZEE Sus
• Polymol Syrup
**🚹**** Men's Health**
**Phosphodiesterase-5 Inhibitors**
• Vasigra 50
• **Sildenafil 50 mg (Dzire 50)**
**🌿 Miscellaneous**
• Castor Oil
🧪** Diagnostic Kits**
• H. pylori Ag Strip
• HBsAg Strip
• HCG Strip
• HCV Strip
• Syphilis Strip
🩺** Surgical & 
Medical Supplies** 
🤩**Sutures**
• Catgut D/F
• Chromic Catgut
• Silk D/F
• Vicryl D/F
🏥**Bandages & Dressings**
• E/Bandage 7.5 × 5
• E/Bandage 10 × 5
• E/Bandage 12.5 × 5
• First Aid Bandage
• Gauze Swab 10 × 10
• POP 10 × 3
• POP 15 × 3
🩹**Zinc Oxide Plaster**
• ZOP 2.5 × 5
• ZOP 5 × 5
• ZOP 7.5 × 5
• ZOP 7.5 × 10
• ZOP 12.5 × 5
• ZOP 12.5 × 10
🧑‍🔬**Laboratory Items**
• Blood Lancet
• Safety Lancet
• EDTA Glass Tube
• EDTA PET Tube
• ESR PET Tube
• Frosted Slide
• Plain Slide
🧤**Gloves**
• E/Glove Powdered
**Needles & Blades**
• Syringe 5 ml
• Syringe 10 ml
• Spinal Needle
• Surgical Blade
**Tubes & Catheters**
• ETT
• NG Tube
• Urine Bag 2 L
🔰** Ready Stock**
💰** Competitive Prices**
**📕 Long Expiry**
**🚚 Fast Delivery**
🤙** Orders & Inquiries**
+251917176560
**✉️**** Telegram**
@tikvah_sales",343,0,none
tikvahpharma,196265,2026-06-24 05:32:21+00:00,"**☘NEW IMPORTED ITEMS🍀

🌿Ultrasound 
     🍃__MINDRAY DP-18
     🍃MINDRAY DC-30__** 
**
🌿Hematology Analyzer
     🍃__ZYBIO__**__ **Z3**
     🍃**ZYBIO Z50**__
**
🌿Fully Auto Chemistry Analyzer
     🍃__ZYBIO EXC200__**
**
🌿Microscope
      🍃__MAGNUS Theiafi / MLX21i__**
**
🌿Anesthesia Machine 
      🍃 __MINDRAY A1__**
**
🌿Ventilator 
      🍃__MINDRAY SV300__ **
**
🌿Patient Monitors 
      🍃__MINDRAY uMEC100
       🍃MINDRAY uMEC150__**
**
🌿Defibrillator 
      🍃__MINDRAY BeneHeart D30__**
**
🌿ECG 
      🍃__Mindray BeneHeart R12__** 
**
🌿OR Light
      🍃__MINDRAY HyLED C8/C7 Double head ceiling__**
      🍃**__MINDRAY__** **__HyLED C7M Mobile__**
**
🌿OR Table 
      🍃__MINDRAY UniBase 30__**
**
🌿Infusion Pump 
      🍃__MINDRAY BeneFusion Uvp __**
**
🌿Infusion Syringe Pump 
      🍃__MINDRAY BeneFusion USP __**
**
🌿Vital sign Monitor 
      🍃__MINDRAY VS-600 __**
**
🌿Reagents
     🍃__ZYBIO Z3 Diluent ( 20L)
     🍃ZYBIO Z3 Lyse (500ml)
     🍃ZYBIO Z50 DN Diluent (20L)
     🍃ZYBIO Z50 LB Lyse (500ml)
     🍃ZYBIO Z50 LD Lyse (500ml)
     🍃ZYBIO Prob Cleanser__** (**__50ml×2__)

📍GIFTED HANDS TRADING PLC

Contact person  Bezawit A. (Biomedical Engineer)
☎️ 0941624484
      0947790000**
      **
📩DM ****@Tiwa_A**",353,0,none
tikvahpharma,196264,2026-06-24 05:31:40+00:00,"**MEDIX PHARMA PLC©️🌿⚕️
 
   NEW ARRIVAL

    MEDICAL SUPPLIES       ================

**💎 **Examination Gloves 
Powder free🧤
Sri trang©️

**💎 **Medical disposal face mask****😷****

**💎 **First Aid Plaster (100 pcs) **
**
**💎 **Adhesive Plaster **
 **    -5cm*5m / 7.5cm* 5m 
     -7.5cm*10m/10cm*5m
      -12.5cm*5m/12.5cm*10m**

**✔️** **syringe  5ml

****✔️****syringe  10ml

****⭐️****Rapid Test Kit
  ==============
****✔️****HBS Ag strip of 50
 
****✔️****Hpylori Ag test strip of 25/5**0**

****✔️****H.pylori Ag Cassette of 25 

****✔️****HCV Strip (50)& cassette 25

****⭐️****Blood Collection Tubes 
      ===================
****✔️****Vacutainer needle 21G of100p

****✔️****EDTA K3 Glass, PET 4ml  

****✔️****SST Glass, PET 5ml 

****⭐️****Hospital Furniture & Equipments 
     ========================
**💎➡️**Crash cart ****/Emergency**** trolley 

****✔️****Anesthesia Trolley 

****✔️****evacuation chair for stairs

****✔️****Folding stretcher/

****✔️****patient bed 2 &3 function 

****✔️****Electrical patient bed 3 func

****✔️****Laboratory Stool chair

****✔️****Examination couch/bed

****✔️****Delivery couch/bed/table 

****✔️****patient stretcher**

**✔️****Baby crib/baby bed 

****✔️****Medical Air mattress

****✔️****Ambulance stretcher

****✔️****medical trolley 2&3 shelf 

****✔️****commode wheelchair 

****⭐️****Medical Equ& Surgical Sets
     =====================**
**✔️****Electrical Vacuum Extractor** 

**✔️****HSG** **set**

**✔️****minor surgical set**

**✔️****major surgical set**

**✔️****Laparotomy Set                     **
             
**✔️****Tonsillectomy Set   **  

**✔️****dressing set

****✔️****Digital weight scale adult 

****✔️****Hematocrit centrifuge 24 hol

🚚 FREE & FAST DELIVERY!

📱**+251912455043**[Abebaw]  
📱**+251987623030  
📱+251900826041[**Mihert**] 
📱+251985878759  
📱+251985878736[**Fikre**]


💌 medixpharmaplc@gmail.com
🔗https://t.me/Medix_Pharma_Hub
🔗@MEDIXPHARMAIMPORT

**Elevating the standard of healthcare**",273,0,none
tikvahpharma,196263,2026-06-24 05:04:52+00:00,"Update 24/06/26

Safe pharma import and community import
Contact no 0920555993
                    0967342405
Discount 
💥syringe 10cc 💵780

💥Ped. Paracitamol (Parakant) 120mg/5ml, 60ml bottles. 
price: 41br  <10cartn 40 <20cartn 39
Carton size 100

💥Valk( Aceclofenac 100mg)(2×10) 💵210birr
💥Colcol (5×4) 💵168birr
💥Pregabalin 150 ( 10x10) 💵1330

⭐️VITAMIN D DROPS (KIDOVIT)
100 bottle/ cartoon
Ex date-07/2028
Price: 320

FULL IV SET NS 
📦12
💰 328 birr

50crtn Ns = 196,800
7% captppril(192) attachment 72pk


🌟🌟🌟new arrival items 

Stock Update

1.  Azithromycin 15ml 
     Ex date:02/2028
     Carton Size:150
     Price: 90

2.  Azithromycin 30ml
     Ex date: 02/2028
     Carton Size : 80
     Price:  190
    

3. Cachmax( Cefixime) 400mg 
     1x10
     Ex date: 01/2029
     Price : 420
Ibuprofen oral suspenstion 100mg/5ml
        ⏰2028
        📦100
        💰80
New arrival ❗️❗️❗️
**
⭐️MetroKANT suspension=💵100
Carton size=80
x date 2029

⭐️dicloKant 50mg tablet=💵70
Carton size=640**
**x date 2029**

Co-Trimoxazole oral suspenstion 240mg/5ml
       📦 100
       📆 2029
       💰 80

Amoxaciline Oral Susension 125mg/5ml 
        ⏰2029
        📦120
        💰77

💥augmentin  228.5
📦100
⏰08/27
💵165

**New arrival 
Import **
Prednisolon 5mg 10*10
         📦 cartoon size 600
         ⌛️ expired date oct 2028
          💵 price 220 per pk

Co-Amoxaxlav oral suspension BP 457mg/5ml
            📦Cartoon size 120
            ⏳ Expired date Feb 28
             💵Price 300

Amoxicillin&clavulanate potassium tablet USP 1000mg 2*7 
            📦Cartoon size 100
            ⏳Expired date Jan 2028
            💵Price 434

Co-Amoxaxlav oral suspension BP 156.25mg/5ml
            📦Cartoon size 120
            ⏳ Expired date Jan 2028
             💵Price 170
1. **Cledomox (Amoxicillin + Clavulanate) 625 mg** of 20 tabs
- Carton size - 150pk
- Expiry date - 09/2028
- Price pk - 490** Birr**

2. **Gentamicin  Eye/Ear** drop 0.3 % 10ml
- Carton size -500
- Expiry date - 12/2027
- Price  bottle  - **52 Birr**

**Epharm** 

Paracetamol 500mg 
          📦cartoon size12
           💵 price 2050
          ⌛️expired date 2029

🌟big discount for short time
test kit Casset updet price🌟

🌟HCG of 100 Casset
         💵800bir
🌟Syphilis Ab of 50 casset
         💵1,100bir
🌟HBsAG of 50 Casset
      💵 1,800bir

🌟🌟🌟attractive price 🌟🌟🌟

Diclofenac Gel BP 1%(relaxo) 30gm
📦280
⏰9/27
💵75
Lidocaine injection BP 2% 8×25×30ml
📦200
⏰2/28
💵107

💥💥Big discount for short time HCG casset of 100
HCG Device of 100 cassette
     📦30box 
      ⏰05/27
Price 800

💥Powderd exam glove
carton size 10
exp 2030
💵600
Letex exam texture powder free gloves size M
📦10
⏰05/30
💵675

Ondansetron 8mg dissolving tablet(OBEREM) 10 ×1 pk
Packaging: 1000boxes/carton
Exp date: 08/27
💵140 based on qantity

💥Diphenhydramine  Syrup  125ml，12.5mg/5ml  
📦:120
📅: 03/2028
💰:  

💥Loratadine Syrup-5mg/5ml，100ml
Brand name: LOTA
📦 100
📅: 28/07/2027
💰: 65 Birr

✅ Amyn 250mg/5ml 
carton size 100
exp apr 2028
price  💵

Clobetasol (0.05 ointment) 15gm
       ⌛️ Expired date Aug 2026
        📦 cartoon size 600
         💸  Price 45
Urine bag 
          ⌛ Expired date may 2029
          📦 Cartoon size 250
           💸 price 45
Colostomy bag 
         ⌛ Expired date may 2029
         📦 cartoon size 1000
          💸 price 125
Suction catheter 8fg
          ⌛ expired date may 2029
          📦 cartoon size 1000
          💸price 48
New arrival product❗️❗️❗️
1. Patient Monitor(12"") with Adult , pediatric and infant 
Price ~ 140,000 birr

2. Fetal Monitor 
Price ~ 165,000 birr
      
3. Infusions pump 
Price ~ 65,0000 birr

4. Vital Sign
Price ~ 95,000 birr

5. Handheld pulse oximeter 
Price ~ 30,000 birr 

6. Finger Tip Pulse oximeter 
Price ~ 1600 birr

💥Medical Equplment💥

❗️EDTA 4ml glass
❗️EDTA 4ml plastic
❗️SST 5ml (G&C) plastic
❗️SST 5ml (G&C) glass
❗️PT Tube 2.7ml glass
❗️ESR Tube 1.6ml glass

Addres around paster
Contact no 0920555993
                    0967342405
free delivery 🚒🚒🚒🚒IIII",255,0,none
tikvahpharma,196262,2026-06-24 05:04:32+00:00,"PHARMAKON TRADING HOUSE PLC

    June/2026
       ✈️ New arrival  ✈️ 

👨‍🦽 wheelchair adult

👨‍🦽 wheelchair child 

▪️.MICROSCOPE SLIDE FROSTED..

▪️ MICROSCOPE NON FROSTED 

▪️  COVER SLIDE 22X22.

▪️ YELLOW TIP OF 1000

▪️ BLUE TIP OF 500

▪️CONICAL TEST TUBE 15ML OF 100.

▪️  CONIAL TUBE WITH OUT CUP 15ML.

▪️CONICAL TEST TUBE 10ML OF 100

▪️ MICROCENTRIFUGE 1.5ML

▪️CRYOTUBE 1.8ML / NUNC TUBE

▪️PASTURE PIPETE 3ML of 500..

▪️PETRIDISH...

🖱FACE MASK 3 Layer

   ♟  Blood Collection 
1,EDTA GLASS
2,EDTA PLASTIC 
3,SST PLASTIC 
4,ESR TUBE
5,PLAIN TUBE
6,PT TUBE
7,EDTA K2 GLASS.(PPT TUBE)
8,HEPARINE tube of100 

🧤Examination glove powdered
🖱Ultrasound jel  5kg

🛏️.Examination bed 
🛏️ crash cart [Emergency trolley]
🛏️ stool chair 

   ♟ Lab Kit

1, HCG of 50.... 

1Adhesive Plaster
¤2.5*5
¤5*5
¤7.5*5
¤10*5
¤ 12.5*5
2First aid plaster

  ♟Orthopedic items
1, Cotton Pad
     15cm x3m ..
      10cm x3m....
        7.5cm*3
2,POP  7.5*3
              10*3
              15*3           
3,Elastic bandages 
            7.5*5
            12.5*5
      ♟SUTURINGS
1cut gut 1round..
2,cut gut 2round 
3,Silk 2/0 cutting .
4,Silk 1 round 
5,Silk 2 round 
6,Silk 3/0cutting 


♟ Laboratory Instruments 

1,Centrifuge 12 hole digital ,(DLAB)
2,Shaker (DLAB)
3,micropipette (DLAB)
      5-50uL
4,ESR RACK 30MINUTE

    ♟   IMMAGING CONSUMABLES 
1,ECG PAPER 210*295.
2,ECG PAPER  10*140(zfold)
3,ECG paper 210*140mm roll..
4,ECG paper 110*140 ..z fold 

     ♟MEDICAL CONSUMABLE 
0,Tongue depressor 
1,Epidural kit 18...
2, Endotracheal Tube ..
   ¤Size 2.5, 3, 3.5, 4, 4.5, 5 & 5.5      
3,Endotracheal Tube..
     ¤size 6,7 & 7.5      
4,Folly Catheter Two way.
    ¤ 18    
5,NG Tubes...
         ¤ Size 16 &18 
6,Spinal needles...
      ¤size  21,22,23 & 24
7,URINE BAG 2000ML..

    ♟GENERAL LAB ITEM
1,Nunc tube 1.8ml
2 ,Cover glass  24*50
4,Autoclave indicator
5,Capillary tube with &without heparin .
6,specimen bag of 100
8,lense paper 100....
9,Innoculation loops 
10µl of 100..
1µl of 100...
12, Twisted blood lancet....
 13 Automatic blood lancet
14,Applicator Stick w/out cotton
✒️of 1000..
✒️of 100...
15Applicator stick.with cotton of 100
18,E.S.R.pipetes, glass..
19,counting chamber.(WBC).
20, Conical tube 15ml.without cup of 100..
21, conical centrifuge tube 50m with cup
¤of 50...
¤ of 25

      ♟Dust material 
1,sharp  container 5L PLASTIC...
      ♟SURGICAL BLAD
,.Surgical blades
  Size  ,#15,,#23 &24  .

   ♟ FORCEPS   $SCISSORS
1Forceps jar
2,mosquito forceps Straight &curved  12.5cm.
3,Towl clump forceps...
4, umbilical cord scissor10cm.
6,Spencer well ligature.scissor 14.5 cm.....
7,gigli handle..

0915407070  Anwar
0921058468  NEjib 
0944703333 selhadin 
0944573333 mebratu
0944603333 semira 
@pharmainfocenter",257,0,none
